product_id,parent_product_id,base_product_name,product_name,brand_id,brand_name,manufacturer,category_id,category_name,subcategory_id,subcategory_name,product_type,variations_or_target,priority,note,source_url,is_active,content_amount,flavor,scent,variant_source,split_status,needs_research,review_reason,verification_status,verified_source_url,verified_note,verified_at
product_0059_r6002,product_0059,ミオ ドライミックス,ミオドライミックス まぐろ味,brand_055,ミオ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/cat-products/cat-detail/mxmm,true,1kg(500g×2袋),まぐろ味,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.npf.co.jp/cat-products/cat-detail/mxmm,日本ペットフード公式でミオドライミックスの味・内容量1kg(500g×2袋)を確認。,2026-07-08
product_0059_r6003,product_0059,ミオ ドライミックス,ミオドライミックス お肉とお魚ミックス味,brand_055,ミオ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/cat-products/cat-detail/mxmc,true,1kg(500g×2袋),お肉とお魚ミックス味,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.npf.co.jp/cat-products/cat-detail/mxmc,日本ペットフード公式でミオドライミックスの味・内容量1kg(500g×2袋)を確認。,2026-07-08
product_0059_r6004,product_0059,ミオ ドライミックス,ミオドライミックス 毛玉対応 11歳以上かつお味,brand_055,ミオ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/cat-products/cat-detail/mxm11,true,1kg(500g×2袋),11歳以上かつお味,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.npf.co.jp/cat-products/cat-detail/mxm11,日本ペットフード公式でミオドライミックスの味・内容量1kg(500g×2袋)を確認。,2026-07-08
product_0064_r6001,product_0064,ビューティープロ キャット 腎臓の健康維持,ビューティープロ キャット 腎臓の健康維持 15歳以上 フィッシュ味,brand_043,ビューティープロ,日本ペットフード,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢・健康ニーズ別,B,日本ペットフードの猫用主要カテゴリ,https://www.npf.co.jp/cat-products/cat-detail/bc15k,true,560g(80g×7袋),フィッシュ味,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.npf.co.jp/cat-products/cat-detail/bc15k,日本ペットフード公式で腎臓の健康維持15歳以上の味・内容量を確認。,2026-07-08
product_0072_r6001,product_0072,ロイヤルカナン マザー&ベビーキャット,ロイヤルカナン マザー＆ベビーキャット ドライ,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-2544,true,400g,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-2544,ロイヤルカナン公式でマザー＆ベビーキャット ドライの内容量を確認。,2026-07-08
product_0073_r6001,product_0073,ロイヤルカナン エイジング12+,ロイヤルカナン エイジング 11+ ドライ,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2B-2561,true,400g,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/ageing-11%2B-2561,ロイヤルカナン公式で現行のエイジング11+ドライの内容量を確認。元行のエイジング12+は現行名に合わせて整理。,2026-07-08
product_0074_r6001,product_0074,ロイヤルカナン 猫種専用（アメリカンショートヘアー等）,ロイヤルカナン ペルシャ・チンチラ・ヒマラヤン 成猫用,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/persian-adult-2552,true,400g,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/persian-adult-2552,ロイヤルカナン公式で猫種専用フードの内容量を確認。,2026-07-08
product_0074_r6003,product_0074,ロイヤルカナン 猫種専用（アメリカンショートヘアー等）,ロイヤルカナン ブリティッシュ ショートヘアー 成猫用,brand_060,ロイヤルカナン,ロイヤルカナン,cat_food,フード,subcat_001,ドライフード,シリーズ,年齢/猫種/健康ニーズ別,A,総合栄養食の主要ライン,https://www.royalcanin.com/jp/cats/products/retail-products/british-shorthair-adult-2557,true,400g,該当なし,該当なし,official_round6,content_flavor_verified,false,,verified,https://www.royalcanin.com/jp/cats/products/retail-products/british-shorthair-adult-2557,ロイヤルカナン公式で猫種専用フードの内容量を確認。,2026-07-08
product_0083_r7f001,product_0083,キトン 子猫用,ヒルズ サイエンス・ダイエット キトン 12ヶ月まで 子猫用 チキン,brand_040,ヒルズ サイエンス・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_001,ドライフード,ドライフード,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,1.4kg,チキン,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://www.hills.co.jp/cat-food/science-diet-kitten-chicken-dry,ヒルズ公式でフレーバー=チキン、製品サイズ=1.4kgを確認,2026-07-08
product_0092_r7f001,product_0092,i/d 消化ケア,ヒルズ プリスクリプション・ダイエット i/d 消化ケア チキン,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,療法食,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,500g,チキン,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://myhillsshop.hills.co.jp/products/pd-fel-i-d,ヒルズ公式通販でバリアント500g/2kg、商品名チキンを確認,2026-07-08
product_0093_r7f001,product_0093,z/d 食物アレルギーケア,ヒルズ プリスクリプション・ダイエット z/d 食物アレルギー＆皮膚ケア オリジナル,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,療法食,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,500g,オリジナル,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://myhillsshop.hills.co.jp/products/pd-fel-z-d,ヒルズ公式通販で商品名オリジナル、バリアント500g/2kgを確認,2026-07-08
product_0094_r7f001,product_0094,r/d 体重管理,ヒルズ プリスクリプション・ダイエット r/d 体重減量 チキン,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,療法食,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,2kg,チキン,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://myhillsshop.hills.co.jp/products/pd-fel-r-d-with-chicken,ヒルズ公式通販で商品名チキン、バリアント2kg/4kgを確認,2026-07-08
product_0096_r7f001,product_0096,y/d 甲状腺ケア,ヒルズ プリスクリプション・ダイエット y/d 甲状腺ケア オリジナル,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,療法食,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/,true,2kg,オリジナル,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://myhillsshop.hills.co.jp/products/pd-fel-y-d,ヒルズ公式通販で商品名オリジナル、バリアント2kgを確認,2026-07-08
product_0153_r7f001,product_0153,ワイルドプレイリーキャット,アカナ ワイルドプレイリーキャットレシピ,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,340g,チキン・七面鳥・魚・卵,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/wild-prairie-cats,アカナ公式でサイズ340g/1.8kg/4.5kgと原材料系フレーバーを確認,2026-07-08
product_0154_r7f001,product_0154,パシフィカキャット,アカナ パシフィカキャット,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,340g,魚,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/pacifica-cats,アカナ公式で魚中心のレシピとサイズ340g/1.8kg/4.5kgを確認,2026-07-08
product_0155_r7f001,product_0155,グラスランドキャット,アカナ グラスランドキャット,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,340g,鴨・鶏・七面鳥・魚・卵,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/grasslands-cats,アカナ公式でサイズ340g/1.8kg/4.5kgと原材料系フレーバーを確認,2026-07-08
product_0156_r7f001,product_0156,バウンティフルキャッチ,アカナ バウンティフルキャッチキャット,brand_010,アカナ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,340g,サーモン・ニシン・ヘイク,該当なし,official_verified_round7,content_flavor_sku_verified,false,,verified,https://acana.net/products/bountiful-catch,アカナ公式で魚中心のレシピとサイズ340g/1.8kg/4.5kgを確認,2026-07-08
product_0157_r8f001,product_0157,キャット&キトゥン,オリジン オリジナルキャット,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,340g,鶏肉・七面鳥・天然魚・卵,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/orijen_cat?sort=03,正規販売店の商品一覧でオリジナルキャットのサイズ340g/1.8kg/5.4kgを確認。公式系ページでレシピ系統を確認。,2026-07-08
product_0158_r8f001,product_0158,シックスフィッシュ,オリジン シックスフィッシュキャット,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,340g,魚,該当なし,verified_round8,split_verified,false,,verified,https://acana.net/products/%E3%82%B7%E3%83%83%E3%82%AF%E3%82%B9%E3%83%95%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88,アカナ・オリジン公式商品ページでシックスフィッシュキャットのサイズ340g/1.8kg/5.4kgを確認。,2026-07-08
product_0159_r8f001,product_0159,レジオナルレッド,オリジン レジオナルレッドキャット,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.8kg,牛・豚・サバ・イノシシ・ヤギ・ラム,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/orijen_cat?sort=03,正規販売店の商品一覧でレジオナルレッドキャットのサイズ1.8kg/5.4kgを確認。,2026-07-08
product_0160_r8f001,product_0160,フィット&トリム,オリジン フィット＆トリムキャット,brand_014,オリジン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,340g,チキン・七面鳥・魚,該当なし,verified_round8,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/sakurasow-1/cofcb54.html,正規品販売ページでフィット＆トリムキャットの340g/1.8kg/5.4kg展開を確認。,2026-07-08
product_0171_r8f001,product_0171,ラム&レバー,キアオラ キャット ラム＆レバー,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,300g,ラム＆レバー,該当なし,verified_round8,split_verified,false,,verified,https://redheart.co.jp/release/2721/,レッドハートのリリースでラム＆レバー2.7kg発売を確認し、正規販売店で300g/900g展開を確認。,2026-07-08
product_0172_r8f001,product_0172,ビーフ&レバー,キアオラ キャット グラスフェッドビーフ＆レバー,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,300g,グラスフェッドビーフ＆レバー,該当なし,verified_round8,split_verified,false,,verified,https://www.wannyan-kitchen.com/fs/wannyan/c/kiaora_cat,正規販売店の商品一覧でグラスフェッドビーフ＆レバーの300g/900g/2.7kg展開を確認。,2026-07-08
product_0173_r8f001,product_0173,カンガルー,キアオラ キャット カンガルー,brand_017,キアオラ / Kia Ora,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,300g,カンガルー,該当なし,verified_round8,split_verified,false,,verified,https://www.green-dog.com/shop/products/detail/KAORKKC1-00,GREEN DOGの商品ページでカンガルーの300g/900g/2.7kg展開を確認。,2026-07-08
product_0196_r8f001,product_0196,カナガン キャットフード チキン,カナガンキャットフード チキン,brand_015,カナガン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.5kg,チキン,該当なし,verified_round8,split_verified,false,,verified,https://www.amazon.co.jp/%E3%82%AB%E3%83%8A%E3%82%AC%E3%83%B3-%E3%82%AB%E3%83%8A%E3%82%AC%E3%83%B3%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88%E3%83%95%E3%83%BC%E3%83%89-%E3%83%81%E3%82%AD%E3%83%B3%EF%BC%881-5kg%EF%BC%89/dp/B00KCIUF0U,販売ページでチキン1.5kgを確認。,2026-07-08
product_0197_r8f001,product_0197,カナガン キャットフード サーモン,カナガンキャットフード サーモン,brand_015,カナガン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.5kg,サーモン,該当なし,verified_round8,split_verified,false,,verified,https://www.canagan.jp/products/detail/3020/LAE00012,カナガン公式商品詳細でサーモン内容量1.5kgを確認。,2026-07-08
product_0198_r8f001,product_0198,モグニャン キャットフード,モグニャンキャットフード,brand_057,モグニャン,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1.5kg,白身魚,該当なし,verified_round8,split_verified,false,,verified,https://pet.laetitien.co.jp/products/catfood/mognyancatfood/,公式商品ページで白身魚65%・内容量1.5kgを確認。,2026-07-08
product_0201_r8f001,product_0201,チキン&サーモン,グランツ チキン＆サーモン,brand_021,グランツ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,500g,チキン＆サーモン,該当なし,verified_round8,split_verified,false,,verified,https://www.amazon.co.jp/GRANDS-%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%84-%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88%E3%83%95%E3%83%BC%E3%83%89-%E3%82%B0%E3%83%AC%E3%82%A4%E3%83%B3%E3%83%95%E3%83%AA%E3%83%BC-%E3%83%81%E3%82%AD%E3%83%B3%EF%BC%86%E3%82%B5%E3%83%BC%E3%83%A2%E3%83%B3%E5%91%B3/dp/B094R2G4Z8,販売ページでチキン＆サーモン味500gを確認。公式FAQで味展開を確認。,2026-07-08
product_0202_r8f001,product_0202,チキン,グランツ チキン,brand_021,グランツ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,500g,チキン,該当なし,verified_round8,split_verified,false,,verified,https://help.grands-pets.com/2024/06/26/%E7%B5%A6%E4%B8%8E%E9%87%8F%E3%82%92%E6%95%99%E3%81%88%E3%81%A6%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84-2/,公式FAQでチキン味の存在を確認。容量は同シリーズ販売ページの500g粒度に合わせて反映。,2026-07-08
product_0203_r8f001,product_0203,サーモン,グランツ サーモン,brand_021,グランツ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,500g,サーモン,該当なし,verified_round8,split_verified,false,,verified,https://help.grands-pets.com/2024/06/26/%E7%B5%A6%E4%B8%8E%E9%87%8F%E3%82%92%E6%95%99%E3%81%88%E3%81%A6%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84-2/,公式FAQでサーモン味の存在を確認。容量は同シリーズ販売ページの500g粒度に合わせて反映。,2026-07-08
product_0181_r9f001,product_0181,インディゴムーン,ソリッドゴールド インディゴムーン,brand_029,ソリッドゴールド,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,500g,チキン・魚,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_solid_gold_indigo_moon_cat.html,国内正規品販売店ページでインディゴムーンの内容量500g/1kg/2kg/6kgを確認。主原料は高品質な鶏肉と魚。,2026-07-08
product_0182_r9f001,product_0182,カッツフラッケン,ソリッドゴールド カッツフラッケン,brand_029,ソリッドゴールド,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,500g,ラム＆玄米,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_solid_gold_katz_flocken.html,国内正規品販売店ページでカッツフラッケンの内容量500g/1kg/2kgを確認。ラム肉・玄米系レシピ。,2026-07-08
product_0186_r9f001,product_0186,グレインフリー アダルトキャット,ナウフレッシュ グレインフリー アダルトキャット,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,350g,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_now_fresh_5.html,国内正規品販売店ページでアダルトキャットの内容量350g/1.36kg/3.63kgを確認。ターキー生肉主原料のグレインフリー。,2026-07-08
product_0187_r9f001,product_0187,キトン,ナウフレッシュ グレインフリー キトン,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,350g,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/56nyan/7n001-03.html,正規販売店ページでキトン1.36kgを確認し、同シリーズ販売ページの350g展開と合わせて反映。,2026-07-08
product_0188_r9f001,product_0188,シニア,ナウフレッシュ グレインフリー シニアキャット＆ウェイトマネジメント,brand_033,ナウフレッシュ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,350g,ターキー・サーモン・ダック,該当なし,verified_round9,split_verified,false,,verified,https://store.shopping.yahoo.co.jp/56nyan/7n003-004.html,正規販売店ページでシニアキャット＆ウェイトマネジメントを確認。通常展開の350g/1.36kg/3.63kgで反映。,2026-07-08
product_0189_r9f001,product_0189,チキンウィズブルーベリー,ファーストメイト チキンウィズブルーベリー,brand_047,ファーストメイト,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1kg,チキン＆ブルーベリー,該当なし,verified_round9,split_verified,false,,verified,https://bonbi-pets.jp/products/detail/813,ボンビアルコン商品ページでチキンウィズブルーベリーの1kg/1.8kg/4.54kgとJANを確認。,2026-07-08
product_0190_r9f001,product_0190,フィッシュウィズブルーベリー,ファーストメイト パシフィックオーシャンフィッシュウィズブルーベリー,brand_047,ファーストメイト,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,1kg,魚＆ブルーベリー,該当なし,verified_round9,split_verified,false,,verified,https://bonbi-pets.jp/products/detail/871,ボンビアルコン商品ページでパシフィックオーシャンフィッシュウィズブルーベリーの1kg/1.8kg/4.54kgを確認。,2026-07-08
product_0175_r9f001,product_0175,グレインフリー,ブリスミックス グレインフリーキャット チキンレシピ,brand_052,ブリスミックス,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,500g,チキン,該当なし,verified_round9,split_verified,false,,verified,https://www.min-petkenko.com/goods_artemis_029.html,国内正規品販売店ページでグレインフリーキャットの内容量500g/1kg/2kg/6kgを確認。,2026-07-08
product_0177_r9f001,product_0177,クラシック キャット,クプレラ クラシック ラム＆ミレット・キャット,brand_020,クプレラ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,900g,ラム＆ミレット,該当なし,verified_round9,split_verified,false,,verified,https://cupurera.com/catfood03.html,クプレラ公式ページでクラシック ラム＆ミレット・キャットのサイズ900g/1.81kg/4.54kgを確認。,2026-07-08
product_0194_r9f001,product_0194,キャット チキン&サーモン,イティ キャット チキン＆サーモン ディナー,brand_006,iti / イティ,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,40g,チキン＆サーモン,該当なし,verified_round9,split_verified,false,,verified,https://iti311.com/food-for-cats%EF%BC%88%E7%8C%AB%E3%83%BB%E3%83%AA%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%A2%E3%83%AB%EF%BC%89/,イティ公式ページでチキン＆サーモンディナーの内容量40g/200g/1kg(200g×5)を確認。,2026-07-08
product_0199_r9f001,product_0199,犬猫生活 キャットフード オールステージ,犬猫生活 キャットフード 全年齢用 国産の生鶏肉,brand_064,犬猫生活,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,160g,国産の生鶏肉,該当なし,verified_round9,split_verified,false,,verified,https://inuneko-seikatsu.co.jp/shop/products/cat_1500all_t_chi_pls_one,犬猫生活公式ページで初回160g、2回目以降1.5kg(750g×2袋)と味選択の説明を確認。,2026-07-08
product_0200_r9f001,product_0200,犬猫生活 キャットフード シニア,犬猫生活 キャットフード 7歳以上のシニア用 国産の生鶏肉,brand_064,犬猫生活,各社/輸入元,cat_food,フード,subcat_001,ドライフード,ドライフード,味・容量違いあり,B,プレミアム/通販系。日本流通は販売店確認推奨,https://www.min-petkenko.com/premiumFood.php?mode=cat,true,160g,国産の生鶏肉,該当なし,verified_round9,split_verified,false,,verified,https://inuneko-seikatsu.co.jp/shop/products/cat_1500sr_t_chi_pls_one,犬猫生活公式ページでシニア用の初回160g、2回目以降1.5kg(750g×2袋)を確認。,2026-07-08
product_0242_r9f001,product_0242,PETKISS 指サック歯みがきシート,PETKISS 指サック歯みがきシート 無香料,brand_004,PETKISS,ライオンペット,cat_care_cleaning,ケア・掃除,subcat_018,デンタルケア用品,デンタルケア用品,指サックタイプ,A,猫の歯みがきカテゴリ用,https://www.lion-pet.co.jp/petkiss/cat/lineup.htm,true,12枚,該当なし,無香料,verified_round9,split_verified,false,,verified,https://www.lion-pet.co.jp/product/petkiss/kinou_finger_sheet.htm,ライオン公式ページで容量12枚、無香料を確認。,2026-07-08
product_0282_r9f001,product_0282,猫用サプリメント 腎臓健康維持,DHC 猫用 国産 ごちそうサプリ 腎サポキャット,brand_003,DHC,DHC,cat_health,ヘルスケア・栄養補助,subcat_024,サプリメント,サプリメント,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,50g(5g×10個),鶏肉,該当なし,verified_round9,split_verified,false,,verified,https://www.dhc.co.jp/goods/70089M.html,DHC公式ページで内容量50g(5g×10個)、原材料に鶏肉を確認。,2026-07-08
product_0285_r9f001,product_0285,ワンラック キャットミルク,森乳サンワールド ワンラック キャットミルク,brand_063,森乳サンワールド,森乳サンワールド,cat_health,ヘルスケア・栄養補助,subcat_023,ミルク・栄養補助,ミルク・栄養補助,色・サイズ・容量違いはSKUで管理,B,前回リストブランドの代表商品シリーズ,https://shopping.geocities.jp/chanet/docs/catdrylist_yh.html,true,270g,ミルク,該当なし,verified_round9,split_verified,false,,verified,https://www.morinyu-pet.com/products/cat/cat-milk/,森乳サンワールド公式ページでキャットミルクの内容量270gを確認。,2026-07-08
product_0139_r10vf001,product_0139,穀物フリー,穀物フリー チキン,brand_037,ニュートロ ナチュラルチョイス,マース ジャパン,cat_food,フード,subcat_001,ドライフード,SKU,味・年齢違いあり,A,マース系主要ブランド / Round10 verified,https://store.nutro.jp/products/nc_c_adult_grainfree_chicken,true,400g,チキン,該当なし,,,,,verified,,,2026-07-08
product_0139_r10vf004,product_0139,穀物フリー,穀物フリー サーモン,brand_037,ニュートロ ナチュラルチョイス,マース ジャパン,cat_food,フード,subcat_001,ドライフード,SKU,味・年齢違いあり,A,マース系主要ブランド / Round10 verified,https://store.nutro.jp/products/nc_c_adult_grainfree_salmon,true,400g,サーモン,該当なし,,,,,verified,,,2026-07-08
product_0139_r10vf006,product_0139,穀物フリー,穀物フリー ダック,brand_037,ニュートロ ナチュラルチョイス,マース ジャパン,cat_food,フード,subcat_001,ドライフード,SKU,味・年齢違いあり,A,マース系主要ブランド / Round10 verified,https://store.nutro.jp/products/nc_c_adult_grainfree_duck,true,400g,ダック,該当なし,,,,,verified,,,2026-07-08
product_0145_r10vf001,product_0145,アダルト チキン,アダルト チキン チキン,brand_038,ニュートロ ワイルドレシピ,マース ジャパン,cat_food,フード,subcat_001,ドライフード,SKU,味・年齢違いあり,B,マース系主要ブランド / Round10 verified,https://store.nutro.jp/products/wr_c_adult_chicken,true,400g,チキン,該当なし,,,,,verified,,,2026-07-08
