pet_type,product_id,parent_product_id,base_product_name,product_name,brand_id,brand_name,manufacturer,category_id,category_name,subcategory_id,subcategory_name,product_type,variations_or_target,priority,note,source_url,is_active,content_amount,flavor,scent,variant_source,split_status,needs_research,review_reason,verification_status,verified_source_url,verified_note,verified_at
aquarium_fish,pet_0251,,メダカの舞 ベビー,メダカの舞 ベビー,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,medaka_food,medaka・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式メダカ・川魚用飼料一覧でメダカの舞ベビーを確認。,2026-07-19
aquarium_fish,pet_0252,,メダカの舞 ネクスト,メダカの舞 ネクスト,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,medaka_food,medaka・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式メダカ・川魚用飼料一覧でメダカの舞ネクストを確認。,2026-07-19
aquarium_fish,pet_0253,,メダカの舞 コンプリート,メダカの舞 コンプリート,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,medaka_food,medaka・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式メダカ・川魚用飼料一覧でメダカの舞コンプリートを確認。,2026-07-19
aquarium_fish,pet_0254,,メダカの舞 ブリード,メダカの舞 ブリード,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,medaka_food,medaka・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式メダカ・川魚用飼料一覧でメダカの舞ブリードを確認。,2026-07-19
aquarium_fish,pet_0255,,メダカの舞 スーパーオレンジ,メダカの舞 スーパーオレンジ,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,medaka_food,medaka・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式メダカ・川魚用飼料一覧でメダカの舞スーパーオレンジを確認。,2026-07-19
aquarium_fish,pet_0256,,メダカの舞 メンテナンス,メダカの舞 メンテナンス,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,medaka_food,medaka・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式メダカ・川魚用飼料一覧でメダカの舞メンテナンスを確認。,2026-07-19
aquarium_fish,pet_0257,,パラクリア パウダー,パラクリア パウダー,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式商品一覧でパラクリア パウダーを確認。,2026-07-19
aquarium_fish,pet_0258,,パラクリア 顆粒,パラクリア 顆粒,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式商品一覧でパラクリア 顆粒を確認。,2026-07-19
aquarium_fish,pet_0259,,ひかりプランクトン,ひかりプランクトン,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式商品一覧でひかりプランクトンを確認。,2026-07-19
aquarium_fish,pet_0260,,イージーブライン,イージーブライン,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,公式商品一覧でイージーブラインを確認。,2026-07-19
aquarium_fish,pet_0261,,観賞魚用メチレンブルー液,観賞魚用メチレンブルー液,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式商品一覧で観賞魚用メチレンブルー液を確認。,2026-07-19
aquarium_fish,pet_0262,,ニューグリーンF,ニューグリーンF,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式現行商品一覧にニューグリーンFを確認できない。,2026-07-19
aquarium_fish,pet_0263,,グリーンFゴールド顆粒,グリーンFゴールド顆粒,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式現行商品一覧にグリーンFゴールド顆粒を確認できない。,2026-07-19
aquarium_fish,pet_0264,,アグテン,アグテン,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式現行商品一覧にアグテンを確認できない。,2026-07-19
aquarium_fish,pet_0265,,カミハタ カルキ抜き,カミハタ カルキ抜き,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式現行商品一覧にカミハタ カルキ抜きを確認できない。メーカー不整合候補。,2026-07-19
aquarium_fish,pet_0266,,ひかりウェーブ 濾材,ひかりウェーブ 濾材,brand_aquarium_fish_,キョーリン,キョーリン,fish_supplies,観賞魚用品,aquarium_water_care,aquarium・water・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.kyorin-net.co.jp/product/index.html,キョーリン公式現行商品一覧にひかりウェーブ 濾材を確認できない。,2026-07-19
reptile_amphibian,pet_0267,,カメプロス,カメプロス,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,公式両生類・爬虫類用飼料一覧でカメプロスを確認。,2026-07-19
reptile_amphibian,pet_0268,,カメプロス プレミアム,カメプロス プレミアム,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,公式両生類・爬虫類用飼料一覧でカメプロス プレミアムを確認。,2026-07-19
reptile_amphibian,pet_0269,,カメプロス 沈下性,カメプロス 沈下性,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,公式両生類・爬虫類用飼料一覧でカメプロス 沈下性を確認。,2026-07-19
reptile_amphibian,pet_0270,,超おおきなカメのエサ,超おおきなカメのエサ,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,公式現行名称は超おおきなカメのエサ ハイパークリア。容量を除くプロダクトとして確認。,2026-07-19
reptile_amphibian,pet_0271,,レオパゲル,レオパゲル,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/extra/ex12.html,公式商品ページでレオパゲルを確認。ヒョウモントカゲモドキ向け総合栄養食。,2026-07-19
reptile_amphibian,pet_0272,,ひかりクレスト フトアゴ,ひかりクレスト フトアゴ,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.kyorin-net.co.jp/turtle/index.html,公式現行名称はフトアゴゲルでありひかりクレスト フトアゴは確認できない。名称変更・重複候補。,2026-07-19
reptile_amphibian,pet_0273,,ひかりクレスト レオパ,ひかりクレスト レオパ,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.kyorin-net.co.jp/turtle/index.html,公式現行名称はレオパゲルまたはレオパドライでありひかりクレスト レオパは確認できない。名称変更・重複候補。,2026-07-19
reptile_amphibian,pet_0274,,ひかりクレスト タートル,ひかりクレスト タートル,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,公式両生類・爬虫類用飼料一覧でひかりクレストタートルを確認。,2026-07-19
reptile_amphibian,pet_0275,,ひかりベルツノ,ひかりベルツノ,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,公式両生類・爬虫類用飼料一覧でひかりベルツノを確認。,2026-07-19
reptile_amphibian,pet_0276,,ひかりウーパールーパー,ひかりウーパールーパー,brand_reptile_amphibian_,キョーリン,キョーリン,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_food,reptile・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.kyorin-net.co.jp/product/index.html,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,公式両生類・爬虫類用飼料一覧でひかりウーパールーパーを確認。,2026-07-19
reptile_amphibian,pet_0277,,レプタイルヒート,レプタイルヒート,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/p_manuals/987/ReptileHeat2024.pdf,ジェックス公式取扱説明書でレプタイルヒートを確認。,2026-07-19
reptile_amphibian,pet_0278,,ヒートグロー,ヒートグロー,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=404&m=ProductList,GEX公式ライティング一覧でヒートグローを確認。ワット数違いは統合。,2026-07-19
reptile_amphibian,pet_0279,,サングロー,サングロー,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=404&m=ProductList,GEX公式ライティング一覧でサングローシリーズを確認。ワット数違いは統合。,2026-07-19
reptile_amphibian,pet_0280,,ナチュラルライト,ナチュラルライト,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,GEX公式UV球一覧でナチュラルライトを確認。ワット数違いは統合。,2026-07-19
reptile_amphibian,pet_0281,,レプティグロー,レプティグロー,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,GEX公式現行UV球一覧にレプティグローを確認できない。現行掲載はレプタイルUVB。,2026-07-19
reptile_amphibian,pet_0282,,レプティソーラー,レプティソーラー,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,GEX公式現行UV球一覧にレプティソーラーを確認できない。現行掲載はソーラーグローUV。,2026-07-19
reptile_amphibian,pet_0283,,ヒーティングトップ,ヒーティングトップ,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=406&m=ProductList,GEX公式保温器具一覧でヒーティングトップを確認。サイズ違いは統合。,2026-07-19
reptile_amphibian,pet_0284,,ライトドーム,ライトドーム,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=405&m=ProductList,GEX公式照明器具一覧でライトドームを確認。サイズ違いは統合。,2026-07-19
reptile_amphibian,pet_0285,,グロースタンド,グロースタンド,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=405&m=ProductList,GEX公式照明器具一覧でクリップスタンド グロースタンドを確認。,2026-07-19
reptile_amphibian,pet_0286,,サーモスタット,サーモスタット,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_heating_lighting,reptile・heating・lighting,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=406&m=ProductList,GEX公式現行保温器具一覧にサーモスタットを商品名として確認できない。現行掲載はイージーグローサーモとタイマーサーモ。,2026-07-19
reptile_amphibian,pet_0287,,デザートサンド,デザートサンド,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?m=ProductList&cid=417,GEX公式床材一覧でデザートサンド レッドを確認。色を除くプロダクトとして統合。,2026-07-19
reptile_amphibian,pet_0288,,サンドマット,サンドマット,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,GEX公式現行床材一覧にサンドマットを確認できない。,2026-07-19
reptile_amphibian,pet_0289,,フォレストバーク,フォレストバーク,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.gex-fp.co.jp/exoterra/blog/products/rainforest-forestbark/,Exo Terra公式記事でフォレストバークを確認。,2026-07-19
reptile_amphibian,pet_0290,,ココナッツチップ,ココナッツチップ,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,GEX公式現行床材一覧にココナッツチップを確認できない。現行掲載はテラリウムハスク。,2026-07-19
reptile_amphibian,pet_0291,,テラリウムソイル,テラリウムソイル,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?m=ProductList&cid=417,GEX公式床材一覧でテラリウムソイルを確認。,2026-07-19
reptile_amphibian,pet_0292,,レプティボウル,レプティボウル,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=412&m=ProductList,GEX公式現行えさ皿一覧にレプティボウルを確認できない。現行掲載はフィーディングディッシュ。,2026-07-19
reptile_amphibian,pet_0293,,ウォーターディッシュ,ウォーターディッシュ,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=413&m=ProductList,GEX公式水のみ皿一覧でウォーターディッシュを確認。サイズ違いは統合。,2026-07-19
reptile_amphibian,pet_0294,,カルシウムパウダー,カルシウムパウダー,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,GEX公式栄養補助食品一覧でカルシウムを確認。容量違いは統合。,2026-07-19
reptile_amphibian,pet_0295,,ビタミンパウダー,ビタミンパウダー,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,GEX公式栄養補助食品一覧でマルチビタミンを確認。ビタミンパウダーとして統合。,2026-07-19
reptile_amphibian,pet_0296,,モンスーン,モンスーン,brand_reptile_amphibian_EXOTERRA,EXO TERRA,ジェックス,reptile_amphibian_supplies,爬虫類・両生類用品,reptile_substrate_care,reptile・substrate・care,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://product.gex-fp.co.jp/exoterra/?m=Product,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=408&m=ProductList,GEX公式湿度管理用品一覧でモンスーンナノとモンスーンソロを確認。,2026-07-19
insect,pet_0297,,すこやかゼリー,すこやかゼリー,brand_insect_KB,KBファーム,KBファーム,insect_supplies,昆虫用品,insect_jelly,insect・jelly,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.topcreate.jp/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://wraios.co.jp/kbfarm.htm,KBファーム公式現行商品一覧にすこやかゼリーを確認できない。現行掲載はプロゼリー。,2026-07-19
insect,pet_0298,,昆虫ゼリー 高タンパク,昆虫ゼリー 高タンパク,brand_insect_KB,KBファーム,KBファーム,insect_supplies,昆虫用品,insect_jelly,insect・jelly,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.topcreate.jp/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://wraios.co.jp/kbfarm.htm,KBファーム公式現行商品一覧に昆虫ゼリー 高タンパクを確認できない。現行掲載はプロゼリー。,2026-07-19
