product_id,slug,product_name_ja,product_name_en,pet_type,target_species,target_breed,target_size,target_age,life_stage,habitat_type,feeding_type,freshwater_or_marine,brand_id,brand_name,manufacturer,category_id,subcategory_id,product_kind,status,review_required,official_url,source_id,source_status,notes
pet-aquarium_fish-032,aquarium_fish-ひかりメダカフレーク,ひかりメダカフレーク,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-032,verified_active,公式メダカ・川魚用飼料一覧でひかりメダカフレークを確認。
pet-aquarium_fish-033,aquarium_fish-メダカベビー-稚魚のエサ-ハイパー育成,メダカベビー 稚魚のエサ ハイパー育成,,aquarium_fish,medaka,,,juvenile,juvenile,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-033,verified_active,公式メダカ・川魚用飼料一覧でメダカベビー・稚魚のエサ ハイパー育成を確認。
pet-aquarium_fish-034,aquarium_fish-メダカ幼魚-ハイパー育成,メダカ幼魚 ハイパー育成,,aquarium_fish,medaka,,,juvenile,juvenile,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-034,verified_active,公式メダカ・川魚用飼料一覧でメダカ幼魚 ハイパー育成を確認。
pet-aquarium_fish-035,aquarium_fish-メダカのエサ-産卵繁殖用,メダカのエサ 産卵繁殖用,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-035,verified_active,公式メダカ・川魚用飼料一覧でメダカのエサ 産卵繁殖用を確認。
pet-aquarium_fish-036,aquarium_fish-メダカのエサ-ハイパー色揚,メダカのエサ ハイパー色揚,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-036,verified_active,公式メダカ・川魚用飼料一覧でメダカのエサ ハイパー色揚を確認。
pet-aquarium_fish-037,aquarium_fish-メダカのエサ-ハイパー良消化,メダカのエサ ハイパー良消化,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-037,verified_active,公式メダカ・川魚用飼料一覧でメダカのエサ ハイパー良消化を確認。
pet-aquarium_fish-038,aquarium_fish-メダカの舞-ベビー,メダカの舞 ベビー,,aquarium_fish,medaka,,,juvenile,juvenile,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-038,verified_active,公式メダカ・川魚用飼料一覧でメダカの舞ベビーを確認。
pet-aquarium_fish-039,aquarium_fish-メダカの舞-ネクスト,メダカの舞 ネクスト,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-039,verified_active,公式メダカ・川魚用飼料一覧でメダカの舞ネクストを確認。
pet-aquarium_fish-040,aquarium_fish-メダカの舞-コンプリート,メダカの舞 コンプリート,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-040,verified_active,公式メダカ・川魚用飼料一覧でメダカの舞コンプリートを確認。
pet-aquarium_fish-041,aquarium_fish-メダカの舞-ブリード,メダカの舞 ブリード,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-041,verified_active,公式メダカ・川魚用飼料一覧でメダカの舞ブリードを確認。
pet-aquarium_fish-042,aquarium_fish-メダカの舞-スーパーオレンジ,メダカの舞 スーパーオレンジ,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-042,verified_active,公式メダカ・川魚用飼料一覧でメダカの舞スーパーオレンジを確認。
pet-aquarium_fish-043,aquarium_fish-メダカの舞-メンテナンス,メダカの舞 メンテナンス,,aquarium_fish,medaka,,,,,freshwater,,freshwater,brand-キョーリン,キョーリン,キョーリン,fish_supplies,medaka_food,food,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-043,verified_active,公式メダカ・川魚用飼料一覧でメダカの舞メンテナンスを確認。
pet-aquarium_fish-044,aquarium_fish-パラクリア-パウダー,パラクリア パウダー,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,care_or_consumable,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-044,verified_active,キョーリン公式商品一覧でパラクリア パウダーを確認。
pet-aquarium_fish-045,aquarium_fish-パラクリア-顆粒,パラクリア 顆粒,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,care_or_consumable,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-045,verified_active,キョーリン公式商品一覧でパラクリア 顆粒を確認。
pet-aquarium_fish-046,aquarium_fish-ひかりプランクトン,ひかりプランクトン,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,care_or_consumable,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-046,verified_active,公式商品一覧でひかりプランクトンを確認。
pet-aquarium_fish-047,aquarium_fish-イージーブライン,イージーブライン,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,care_or_consumable,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-047,verified_active,公式商品一覧でイージーブラインを確認。
pet-aquarium_fish-048,aquarium_fish-観賞魚用メチレンブルー液,観賞魚用メチレンブルー液,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,regulated_or_medicated,verified_active,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-048,verified_active,キョーリン公式商品一覧で観賞魚用メチレンブルー液を確認。
pet-aquarium_fish-049,aquarium_fish-ニューグリーンf,ニューグリーンF,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,regulated_or_medicated,not_found_official,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-049,not_found_official,キョーリン公式現行商品一覧にニューグリーンFを確認できない。
pet-aquarium_fish-050,aquarium_fish-グリーンfゴールド顆粒,グリーンFゴールド顆粒,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,regulated_or_medicated,not_found_official,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-050,not_found_official,キョーリン公式現行商品一覧にグリーンFゴールド顆粒を確認できない。
pet-aquarium_fish-051,aquarium_fish-アグテン,アグテン,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,regulated_or_medicated,not_found_official,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-051,not_found_official,キョーリン公式現行商品一覧にアグテンを確認できない。
pet-aquarium_fish-052,aquarium_fish-カミハタ-カルキ抜き,カミハタ カルキ抜き,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,care_or_consumable,not_found_official,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-052,not_found_official,キョーリン公式現行商品一覧にカミハタ カルキ抜きを確認できない。メーカー不整合候補。
pet-aquarium_fish-053,aquarium_fish-ひかりウェーブ-濾材,ひかりウェーブ 濾材,,aquarium_fish,,,,,,,,,brand-キョーリン,キョーリン,キョーリン,fish_supplies,aquarium_water_care,bedding_or_filter_media,not_found_official,false,https://www.kyorin-net.co.jp/product/index.html,source-pet-aquarium_fish-053,not_found_official,キョーリン公式現行商品一覧にひかりウェーブ 濾材を確認できない。
pet-reptile_amphibian-001,reptile_amphibian-カメプロス,カメプロス,,reptile_amphibian,turtle,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-001,verified_active,公式両生類・爬虫類用飼料一覧でカメプロスを確認。
pet-reptile_amphibian-002,reptile_amphibian-カメプロス-プレミアム,カメプロス プレミアム,,reptile_amphibian,turtle,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-002,verified_active,公式両生類・爬虫類用飼料一覧でカメプロス プレミアムを確認。
pet-reptile_amphibian-003,reptile_amphibian-カメプロス-沈下性,カメプロス 沈下性,,reptile_amphibian,turtle,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-003,verified_active,公式両生類・爬虫類用飼料一覧でカメプロス 沈下性を確認。
pet-reptile_amphibian-004,reptile_amphibian-超おおきなカメのエサ,超おおきなカメのエサ,,reptile_amphibian,turtle,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-004,verified_active,公式現行名称は超おおきなカメのエサ ハイパークリア。容量を除くプロダクトとして確認。
pet-reptile_amphibian-005,reptile_amphibian-レオパゲル,レオパゲル,,reptile_amphibian,leopard_gecko,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/extra/ex12.html,source-pet-reptile_amphibian-005,verified_active,公式商品ページでレオパゲルを確認。ヒョウモントカゲモドキ向け総合栄養食。
pet-reptile_amphibian-006,reptile_amphibian-ひかりクレスト-フトアゴ,ひかりクレスト フトアゴ,,reptile_amphibian,bearded_dragon,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,not_found_official,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-006,not_found_official,公式現行名称はフトアゴゲルでありひかりクレスト フトアゴは確認できない。名称変更・重複候補。
pet-reptile_amphibian-007,reptile_amphibian-ひかりクレスト-レオパ,ひかりクレスト レオパ,,reptile_amphibian,leopard_gecko,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,not_found_official,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-007,not_found_official,公式現行名称はレオパゲルまたはレオパドライでありひかりクレスト レオパは確認できない。名称変更・重複候補。
pet-reptile_amphibian-008,reptile_amphibian-ひかりクレスト-タートル,ひかりクレスト タートル,,reptile_amphibian,turtle,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-008,verified_active,公式両生類・爬虫類用飼料一覧でひかりクレストタートルを確認。
pet-reptile_amphibian-009,reptile_amphibian-ひかりベルツノ,ひかりベルツノ,,reptile_amphibian,frog,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-009,verified_active,公式両生類・爬虫類用飼料一覧でひかりベルツノを確認。
pet-reptile_amphibian-010,reptile_amphibian-ひかりウーパールーパー,ひかりウーパールーパー,,reptile_amphibian,axolotl,,,,,,,,brand-キョーリン,キョーリン,キョーリン,reptile_amphibian_supplies,reptile_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-010,verified_active,公式両生類・爬虫類用飼料一覧でひかりウーパールーパーを確認。
pet-reptile_amphibian-011,reptile_amphibian-レプタイルヒート,レプタイルヒート,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,replacement_lighting_or_heating,verified_active,false,https://product.gex-fp.co.jp/p_manuals/987/ReptileHeat2024.pdf,source-pet-reptile_amphibian-011,verified_active,ジェックス公式取扱説明書でレプタイルヒートを確認。
pet-reptile_amphibian-012,reptile_amphibian-ヒートグロー,ヒートグロー,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,replacement_lighting_or_heating,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=404&m=ProductList,source-pet-reptile_amphibian-012,verified_active,GEX公式ライティング一覧でヒートグローを確認。ワット数違いは統合。
pet-reptile_amphibian-013,reptile_amphibian-サングロー,サングロー,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,replacement_lighting_or_heating,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=404&m=ProductList,source-pet-reptile_amphibian-013,verified_active,GEX公式ライティング一覧でサングローシリーズを確認。ワット数違いは統合。
pet-reptile_amphibian-014,reptile_amphibian-ナチュラルライト,ナチュラルライト,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,replacement_lighting_or_heating,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,source-pet-reptile_amphibian-014,verified_active,GEX公式UV球一覧でナチュラルライトを確認。ワット数違いは統合。
pet-reptile_amphibian-015,reptile_amphibian-レプティグロー,レプティグロー,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,replacement_lighting_or_heating,not_found_official,false,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,source-pet-reptile_amphibian-015,not_found_official,GEX公式現行UV球一覧にレプティグローを確認できない。現行掲載はレプタイルUVB。
pet-reptile_amphibian-016,reptile_amphibian-レプティソーラー,レプティソーラー,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,care_or_consumable,not_found_official,false,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,source-pet-reptile_amphibian-016,not_found_official,GEX公式現行UV球一覧にレプティソーラーを確認できない。現行掲載はソーラーグローUV。
pet-reptile_amphibian-017,reptile_amphibian-ヒーティングトップ,ヒーティングトップ,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=406&m=ProductList,source-pet-reptile_amphibian-017,verified_active,GEX公式保温器具一覧でヒーティングトップを確認。サイズ違いは統合。
pet-reptile_amphibian-018,reptile_amphibian-ライトドーム,ライトドーム,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,replacement_lighting_or_heating,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=405&m=ProductList,source-pet-reptile_amphibian-018,verified_active,GEX公式照明器具一覧でライトドームを確認。サイズ違いは統合。
pet-reptile_amphibian-019,reptile_amphibian-グロースタンド,グロースタンド,,reptile_amphibian,,,,juvenile,juvenile,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,replacement_lighting_or_heating,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=405&m=ProductList,source-pet-reptile_amphibian-019,verified_active,GEX公式照明器具一覧でクリップスタンド グロースタンドを確認。
pet-reptile_amphibian-020,reptile_amphibian-サーモスタット,サーモスタット,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,reptile_amphibian_supplies,reptile_heating_lighting,care_or_consumable,not_found_official,false,https://product.gex-fp.co.jp/exoterra/?cid=406&m=ProductList,source-pet-reptile_amphibian-020,not_found_official,GEX公式現行保温器具一覧にサーモスタットを商品名として確認できない。現行掲載はイージーグローサーモとタイマーサーモ。
pet-reptile_amphibian-021,reptile_amphibian-デザートサンド,デザートサンド,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?m=ProductList&cid=417,source-pet-reptile_amphibian-021,verified_active,GEX公式床材一覧でデザートサンド レッドを確認。色を除くプロダクトとして統合。
pet-reptile_amphibian-022,reptile_amphibian-サンドマット,サンドマット,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,bedding_or_filter_media,not_found_official,false,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,source-pet-reptile_amphibian-022,not_found_official,GEX公式現行床材一覧にサンドマットを確認できない。
pet-reptile_amphibian-023,reptile_amphibian-フォレストバーク,フォレストバーク,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,bedding_or_filter_media,verified_active,false,https://www.gex-fp.co.jp/exoterra/blog/products/rainforest-forestbark/,source-pet-reptile_amphibian-023,verified_active,Exo Terra公式記事でフォレストバークを確認。
pet-reptile_amphibian-024,reptile_amphibian-ココナッツチップ,ココナッツチップ,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,bedding_or_filter_media,not_found_official,false,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,source-pet-reptile_amphibian-024,not_found_official,GEX公式現行床材一覧にココナッツチップを確認できない。現行掲載はテラリウムハスク。
pet-reptile_amphibian-025,reptile_amphibian-テラリウムソイル,テラリウムソイル,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,bedding_or_filter_media,verified_active,false,https://product.gex-fp.co.jp/exoterra/?m=ProductList&cid=417,source-pet-reptile_amphibian-025,verified_active,GEX公式床材一覧でテラリウムソイルを確認。
pet-reptile_amphibian-026,reptile_amphibian-レプティボウル,レプティボウル,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,care_or_consumable,not_found_official,false,https://product.gex-fp.co.jp/exoterra/?cid=412&m=ProductList,source-pet-reptile_amphibian-026,not_found_official,GEX公式現行えさ皿一覧にレプティボウルを確認できない。現行掲載はフィーディングディッシュ。
pet-reptile_amphibian-027,reptile_amphibian-ウォーターディッシュ,ウォーターディッシュ,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=413&m=ProductList,source-pet-reptile_amphibian-027,verified_active,GEX公式水のみ皿一覧でウォーターディッシュを確認。サイズ違いは統合。
pet-reptile_amphibian-028,reptile_amphibian-カルシウムパウダー,カルシウムパウダー,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,source-pet-reptile_amphibian-028,verified_active,GEX公式栄養補助食品一覧でカルシウムを確認。容量違いは統合。
pet-reptile_amphibian-029,reptile_amphibian-ビタミンパウダー,ビタミンパウダー,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,source-pet-reptile_amphibian-029,verified_active,GEX公式栄養補助食品一覧でマルチビタミンを確認。ビタミンパウダーとして統合。
pet-reptile_amphibian-030,reptile_amphibian-モンスーン,モンスーン,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,reptile_amphibian_supplies,reptile_substrate_care,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=408&m=ProductList,source-pet-reptile_amphibian-030,verified_active,GEX公式湿度管理用品一覧でモンスーンナノとモンスーンソロを確認。
pet-insect-002,insect-すこやかゼリー,すこやかゼリー,,insect,,,,,,,,,brand-kbファーム,KBファーム,KBファーム,insect_supplies,insect_jelly,food,not_found_official,false,https://wraios.co.jp/kbfarm.htm,source-pet-insect-002,not_found_official,KBファーム公式現行商品一覧にすこやかゼリーを確認できない。現行掲載はプロゼリー。
pet-insect-003,insect-昆虫ゼリー-高タンパク,昆虫ゼリー 高タンパク,,insect,,,,,,,,,brand-kbファーム,KBファーム,KBファーム,insect_supplies,insect_jelly,food,not_found_official,false,https://wraios.co.jp/kbfarm.htm,source-pet-insect-003,not_found_official,KBファーム公式現行商品一覧に昆虫ゼリー 高タンパクを確認できない。現行掲載はプロゼリー。
pet-insect-004,insect-昆虫ゼリー-カブトムシ用,昆虫ゼリー カブトムシ用,,insect,rhinoceros_beetle,,,,,,,,brand-kbファーム,KBファーム,KBファーム,insect_supplies,insect_jelly,food,not_found_official,false,https://wraios.co.jp/kbfarm.htm,source-pet-insect-004,not_found_official,KBファーム公式現行商品一覧に昆虫ゼリー カブトムシ用を確認できない。
pet-insect-005,insect-昆虫ゼリー-クワガタ用,昆虫ゼリー クワガタ用,,insect,stag_beetle,,,,,,,,brand-kbファーム,KBファーム,KBファーム,insect_supplies,insect_jelly,food,not_found_official,false,https://wraios.co.jp/kbfarm.htm,source-pet-insect-005,not_found_official,KBファーム公式現行商品一覧に昆虫ゼリー クワガタ用を確認できない。
pet-insect-006,insect-バイオ発酵マット,バイオ発酵マット,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,insect_supplies,insect_bedding,bedding_or_filter_media,not_found_official,false,https://www.fujikon.net/04mat.htm,source-pet-insect-006,not_found_official,フジコン公式現行昆虫マット一覧にバイオ発酵マットを確認できない。現行掲載はデブロPro発酵マット等。
pet-insect-007,insect-くぬぎマット,くぬぎマット,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,insect_supplies,insect_bedding,bedding_or_filter_media,not_found_official,false,https://www.fujikon.net/04mat.htm,source-pet-insect-007,not_found_official,フジコン公式現行昆虫マット一覧にくぬぎマットを確認できない。
pet-insect-008,insect-昆虫育成マット,昆虫育成マット,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,insect_supplies,insect_bedding,bedding_or_filter_media,not_found_official,false,https://www.fujikon.net/04mat.htm,source-pet-insect-008,not_found_official,フジコン公式現行昆虫マット一覧に昆虫育成マットを確認できない。
pet-insect-009,insect-カブトムシ育成マット,カブトムシ育成マット,,insect,rhinoceros_beetle,,,,,,,,brand-フジコン,フジコン,フジコン,insect_supplies,insect_bedding,bedding_or_filter_media,not_found_official,false,https://www.fujikon.net/04mat.htm,source-pet-insect-009,not_found_official,フジコン公式現行昆虫マット一覧にカブトムシ育成マットを確認できない。
pet-insect-010,insect-クワガタ育成マット,クワガタ育成マット,,insect,stag_beetle,,,,,,,,brand-フジコン,フジコン,フジコン,insect_supplies,insect_bedding,bedding_or_filter_media,not_found_official,false,https://www.fujikon.net/04mat02.htm,source-pet-insect-010,not_found_official,フジコン公式現行昆虫マット一覧にクワガタ育成マットを確認できない。
pet-insect-011,insect-昆虫飼育用朽木,昆虫飼育用朽木,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,insect_supplies,insect_bedding,care_or_consumable,not_found_official,false,https://fujikon.net/,source-pet-insect-011,not_found_official,フジコン公式現行商品一覧に昆虫飼育用朽木を確認できない。現行掲載は用途別の産卵材。
pet-insect-012,insect-産卵木,産卵木,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,insect_supplies,insect_bedding,care_or_consumable,not_found_official,false,https://fujikon.net/,source-pet-insect-012,not_found_official,フジコン公式現行商品一覧に産卵木を確認できない。現行掲載は用途別の産卵材。
pet-insect-013,insect-昆虫ゼリー-フルーツ,昆虫ゼリー フルーツ,,insect,,,,,,,,,brand-マルカン,マルカン,マルカン,insect_supplies,insect_care,food,not_found_official,false,https://page.mkgr.jp/product/insect/category-1359/,source-pet-insect-013,not_found_official,マルカン公式現行昆虫フード一覧に昆虫ゼリー フルーツを確認できない。現行掲載はフルーツ農園フラット。
pet-insect-014,insect-昆虫ゼリー-昆虫飼育用,昆虫ゼリー 昆虫飼育用,,insect,,,,,,,,,brand-マルカン,マルカン,マルカン,insect_supplies,insect_care,food,not_found_official,false,https://page.mkgr.jp/product/insect/category-1359/,source-pet-insect-014,not_found_official,マルカン公式現行昆虫フード一覧に昆虫ゼリー 昆虫飼育用を確認できない。
pet-insect-015,insect-カブトムシの蜜,カブトムシの蜜,,insect,rhinoceros_beetle,,,,,,,,brand-マルカン,マルカン,マルカン,insect_supplies,insect_care,care_or_consumable,not_found_official,false,https://page.mkgr.jp/product/insect/category-1359/,source-pet-insect-015,not_found_official,マルカン公式現行昆虫フード一覧にカブトムシの蜜を確認できない。
pet-insect-016,insect-昆虫用保湿スプレー,昆虫用保湿スプレー,,insect,,,,,,,,,brand-マルカン,マルカン,マルカン,insect_supplies,insect_care,care_or_consumable,not_found_official,false,https://page.mkgr.jp/product/insect/,source-pet-insect-016,not_found_official,マルカン公式現行昆虫用品一覧に昆虫用保湿スプレーを確認できない。
pet-insect-017,insect-昆虫飼育用止まり木,昆虫飼育用止まり木,,insect,,,,,,,,,brand-マルカン,マルカン,マルカン,insect_supplies,insect_care,care_or_consumable,not_found_official,false,https://page.mkgr.jp/product/insect/,source-pet-insect-017,not_found_official,マルカン公式現行昆虫用品一覧に昆虫飼育用止まり木を確認できない。
pet-dog-041,dog-デオシート,デオシート,,dog,dog,,,,,,,,brand-ユニ-チャーム,ユニ・チャーム,ユニ・チャーム,pet_sheets,pet_sheets,care_or_consumable,verified_active,false,https://jp.unicharmpet.com/ja/dog/toilet-sheets.html,source-pet-dog-041,verified_active,ユニ・チャーム公式犬用トイレシーツ一覧で確認。
pet-dog-042,dog-マナーウェア,マナーウェア,,dog,dog,,,,,,,,brand-ユニ-チャーム,ユニ・チャーム,ユニ・チャーム,diapers,diapers,care_or_consumable,verified_active,false,https://jp.unicharmpet.com/ja/dog/diaper.html,source-pet-dog-042,verified_active,ユニ・チャーム公式犬用マナーウェア一覧で確認。
pet-dog-043,dog-デオクリーン,デオクリーン,,dog,dog,,,,,,,,brand-ユニ-チャーム,ユニ・チャーム,ユニ・チャーム,deodorizer,deodorizer,care_or_consumable,verified_active,false,https://jp.unicharmpet.com/ja/dog/toilet.html,source-pet-dog-043,verified_active,ユニ・チャーム公式犬用トイレ・消臭用品一覧で確認。
